,id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
3238,3238,0,0,22,-1,0,7,0,1,0,1,7,0,6,0,0,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2934,2934,1,2,26,0,0,4,0,0,1,2,4,-1,3,-1,1,0,-2,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4411,4411,0,3,59,1,0,2,0,0,1,2,2,-1,1,-1,1,1,-2,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,1
4032,4032,0,0,33,0,0,10,0,0,4,1,10,1,9,1,4,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4712,4712,0,2,24,-1,0,7,0,0,1,1,7,0,5,0,1,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
717,717,0,0,54,1,0,1,0,0,9,3940,1,-1,1,-1,9,0,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
6125,6125,0,0,30,0,0,1,0,0,1,1,1,-1,2,-1,1,1,-1,0,0,0.460869565,0,1,0,0,0,1,1,0,0,0,0,0,0
4955,4955,0,4,28,0,0,3,0,0,2,1,3,-1,4,-1,2,1,-1,49,6,0.532188841,1,0,0,0,0,0,0,0,0,1,0,0,0
2140,2140,1,2,42,0,0,2,0,0,0,1,2,-1,1,-1,0,0,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
5673,5673,0,0,49,1,2,3,0,0,13,1,3,-1,2,-1,13,1,-1,0,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,0
5363,5363,0,0,56,1,0,3,0,0,5,1,3,-1,3,-1,5,1,-1,12,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,0
5989,5989,0,2,46,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,2,0.460869565,0,1,0,0,0,0,0,0,1,0,0,0,0
4366,4366,0,2,47,1,0,4,0,0,2,7,4,-1,1,-1,2,1,-7,6,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
1867,1867,0,3,26,0,0,5,0,0,1,0,5,0,3,-1,1,1,0,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
4882,4882,0,2,31,0,0,5,0,0,0,1,5,0,4,-1,0,1,0,2,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
5944,5944,0,0,31,0,0,2,0,0,1,1,2,-1,3,-1,1,0,-1,1,0,0.460869565,0,1,0,0,0,1,1,0,0,0,0,0,0
1282,1282,0,3,35,0,0,1,0,0,2,8,1,-1,1,-1,2,1,-8,8,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
4456,4456,0,0,24,-1,0,8,0,0,3,1,8,1,7,0,3,1,-1,75,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
1599,1599,0,2,25,0,0,6,0,0,2,14,6,0,5,0,2,1,-29,29,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2768,2768,0,0,24,-1,0,9,0,0,5,1,9,1,7,0,5,1,-1,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3117,3117,0,0,47,1,0,2,0,0,3,1,2,-1,1,-1,3,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4122,4122,0,0,22,-1,0,4,0,0,0,1,4,-1,5,0,0,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4769,4769,0,0,32,0,0,9,0,0,0,1,9,1,6,0,0,1,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
1735,1735,1,2,37,0,0,8,0,0,2,1,8,1,2,-1,2,1,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
92,92,1,0,28,0,0,9,0,0,1,1,9,1,7,0,1,1,-1,38,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
46,46,0,2,26,0,0,8,0,0,7,1,8,1,4,-1,7,1,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
2861,2861,0,0,23,-1,0,3,0,0,0,1,3,-1,4,-1,0,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5811,5811,0,0,29,0,0,6,0,0,6,1,6,0,5,0,6,1,-1,1,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
4252,4252,0,0,21,-1,0,8,0,1,1,1,8,1,7,0,1,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
2726,2726,1,0,55,1,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,2,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
4372,4372,0,2,32,0,0,9,0,0,5,0,9,1,3,-1,5,1,0,55,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
5514,5514,0,0,51,1,0,7,0,0,5,523,7,0,5,0,5,0,0,4,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,0
4661,4661,0,0,24,-1,0,3,0,1,1,1,3,-1,3,-1,1,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
201,201,0,2,52,1,0,1,0,0,4,1,1,-1,1,-1,4,1,-1,7,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1274,1274,0,0,25,0,0,4,0,0,2,23,4,-1,4,-1,2,1,-23,18,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
2890,2890,0,0,26,0,0,8,0,0,1,30,8,1,5,0,1,1,-30,4,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2308,2308,0,3,35,0,0,1,0,0,2,15,1,-1,1,-1,2,1,-14,13,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
1834,1834,0,2,24,-1,0,5,0,0,3,1,5,0,4,-1,3,1,-1,7,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1071,1071,0,0,22,-1,0,6,0,0,3,1,6,0,5,0,3,1,-1,128,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1870,1870,0,0,33,0,0,5,0,0,8,0,5,0,3,-1,8,1,0,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
5954,5954,0,2,24,-1,0,10,0,1,9,23,10,1,8,1,9,0,-23,10,2,0.460869565,0,1,0,0,0,0,0,0,1,0,0,0,1
3355,3355,0,0,21,-1,0,6,0,0,0,1,6,0,9,1,0,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1773,1773,0,2,39,0,0,3,0,0,5,21,3,-1,2,-1,5,1,-21,18,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2321,2321,0,0,23,-1,0,6,0,0,1,1,6,0,5,0,1,1,-1,35,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
5327,5327,0,0,21,-1,0,7,0,0,0,0,7,0,7,0,0,1,0,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4220,4220,0,2,31,0,0,7,0,0,0,1,7,0,6,0,0,1,0,-1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3482,3482,0,3,32,0,0,5,0,0,6,1,5,0,2,-1,6,0,-1,9,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
2790,2790,1,2,21,-1,0,7,3,1,3,1,7,0,7,0,3,0,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
2363,2363,0,0,26,0,0,3,0,0,0,0,3,-1,3,-1,0,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
2936,2936,0,2,32,0,0,5,0,0,3,1,5,0,2,-1,3,1,-1,120,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
5388,5388,0,3,52,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,4,0.48852459,0,0,0,1,0,1,0,1,0,0,0,0,0
5029,5029,0,2,33,0,0,9,0,0,0,1,9,1,3,-1,0,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
6074,6074,1,0,31,0,0,3,0,0,2,1,3,-1,2,-1,2,0,-1,2,1,0.460869565,0,1,0,0,0,0,1,0,0,0,0,0,0
459,459,0,3,28,0,0,5,0,0,1,1,5,0,4,-1,1,1,-1,1,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
5387,5387,0,2,39,0,0,2,0,0,2,13,2,-1,1,-1,2,1,-13,4,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,1
5945,5945,0,0,28,0,0,6,0,0,6,1,6,0,6,0,6,0,-1,0,0,0.460869565,0,1,0,0,0,1,1,0,0,0,0,0,1
4433,4433,0,2,35,0,0,1,0,1,1,1,1,-1,1,-1,1,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4432,4432,0,2,22,-1,0,5,0,0,0,0,5,0,6,0,0,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4660,4660,0,2,38,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
98,98,0,0,27,0,0,10,0,0,11,1,10,1,9,1,11,1,-1,223,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2398,2398,0,0,47,1,0,5,0,0,3,0,5,0,9,1,3,1,0,11,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4950,4950,0,0,22,-1,0,8,0,0,3,1,8,1,5,0,3,1,-1,26,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
35,35,0,0,29,0,0,6,0,0,5,0,6,0,3,-1,5,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
865,865,1,3,47,1,0,1,0,0,0,0,1,-1,1,-1,0,0,0,1,5,0.43504204,0,0,0,0,1,0,0,1,0,0,0,0,0
1044,1044,0,0,24,-1,0,4,0,0,1,1,4,-1,6,0,1,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3469,3469,0,0,26,0,0,6,1,0,3,1,6,0,5,0,3,0,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3428,3428,1,2,63,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3816,3816,0,2,28,0,0,6,0,0,2,1,6,0,6,0,2,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
1285,1285,0,2,53,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
861,861,0,0,23,-1,0,7,0,0,3,1,7,0,5,0,3,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4911,4911,0,0,31,0,0,8,0,0,3,20,8,1,3,-1,3,0,-20,19,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
1960,1960,0,2,29,0,0,2,0,0,0,0,2,-1,2,-1,0,0,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3801,3801,1,2,53,1,0,1,0,0,0,0,1,-1,1,-1,0,1,0,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4598,4598,1,0,21,-1,0,6,1,0,2,12,6,0,7,0,2,1,-12,12,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,0
1628,1628,0,0,31,0,2,9,1,1,16,1,9,1,6,0,16,1,-1,52,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5061,5061,1,2,27,0,0,5,0,0,0,0,5,0,3,-1,0,1,0,0,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
2875,2875,0,0,34,0,0,2,0,0,1,1,2,-1,2,-1,1,0,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
648,648,0,0,44,0,0,5,0,0,2,1,5,0,2,-1,2,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4637,4637,0,2,26,0,0,5,0,0,2,1,5,0,4,-1,2,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
2427,2427,1,0,22,-1,0,4,0,0,0,2,4,-1,5,0,0,0,-1,1,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
2247,2247,0,2,39,0,0,5,0,0,0,1,5,0,2,-1,0,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1512,1512,1,0,47,1,0,2,0,0,0,2,2,-1,1,-1,0,0,-2,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
285,285,0,0,22,-1,0,7,1,0,3,11,7,0,7,0,3,1,-11,7,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4700,4700,0,2,28,0,0,7,0,0,3,1,7,0,7,0,3,1,-1,37,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
4737,4737,0,0,32,0,0,4,0,0,0,1,4,-1,3,-1,0,0,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
2252,2252,0,2,30,0,0,5,0,0,1,1,5,0,2,-1,1,1,-1,28,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3637,3637,0,0,56,1,0,2,0,0,0,1,2,-1,1,-1,0,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
3199,3199,1,0,28,0,0,3,0,0,0,1,3,-1,4,-1,0,1,-1,191,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1476,1476,1,2,45,1,0,2,1,0,7,0,2,-1,1,-1,7,1,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
5087,5087,0,0,24,-1,0,8,0,1,3,1,8,1,7,0,3,1,0,-1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
1159,1159,0,2,43,0,0,5,0,0,5,1,5,0,6,0,5,1,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2179,2179,1,2,39,0,0,6,1,0,11,1,6,0,3,-1,11,1,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
4797,4797,0,2,29,0,0,4,0,0,3,1,4,-1,2,-1,3,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
5804,5804,0,2,44,0,0,7,0,0,0,1,7,0,4,-1,0,1,-1,4,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,0
2024,2024,0,0,29,0,0,9,0,0,0,1,9,1,10,1,0,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
109,109,0,2,37,0,0,2,0,0,0,1,2,-1,1,-1,0,1,-1,35,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
4356,4356,0,0,39,0,0,10,1,0,13,1,10,1,6,0,13,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
1453,1453,0,2,34,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4811,4811,0,2,27,0,0,2,0,0,0,1,2,-1,2,-1,0,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
5841,5841,0,2,69,1,0,5,0,0,0,1,5,0,1,-1,0,1,-1,0,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,0
1173,1173,0,3,49,1,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,5,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
3995,3995,0,5,21,-1,0,4,0,0,0,1,4,-1,5,0,0,1,-1,28,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
5380,5380,0,0,22,-1,0,8,0,1,0,1,8,1,6,0,0,1,-1,0,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
2302,2302,0,2,31,0,0,2,0,0,1,1,2,-1,2,-1,1,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
3744,3744,0,2,22,-1,0,4,0,0,0,3,4,-1,5,0,0,1,-2,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
284,284,0,2,63,1,0,1,0,0,1,9,1,-1,1,-1,1,0,-9,5,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4458,4458,1,0,25,0,0,7,0,0,0,1,7,0,5,0,0,1,-1,5,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,0
922,922,0,0,21,-1,0,7,0,0,3,0,7,0,6,0,3,1,-1,4,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4163,4163,0,2,22,-1,0,6,0,0,0,1,6,0,5,0,0,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3979,3979,0,2,38,0,0,1,0,0,1,27,1,-1,1,-1,1,1,-27,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
981,981,0,2,21,-1,0,4,0,0,0,1,4,-1,7,0,0,1,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4082,4082,0,0,27,0,0,5,0,0,1,1,5,0,3,-1,1,0,-1,2,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
1729,1729,1,0,36,0,0,6,0,0,5,0,6,0,4,-1,5,1,0,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
5154,5154,0,0,33,0,0,7,0,0,21,6,7,0,6,0,21,0,-6,6,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4625,4625,0,0,40,0,0,10,0,0,0,0,10,1,9,1,0,1,0,4,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
6101,6101,0,3,34,0,0,1,0,0,2,0,1,-1,2,-1,2,0,0,1,4,0.460869565,0,1,0,0,0,1,0,1,0,0,0,0,1
5413,5413,0,2,50,1,0,1,0,0,1,847,1,-1,1,-1,1,1,-1,1,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,0
5716,5716,1,2,39,0,0,1,0,0,0,3,1,-1,1,-1,0,0,-3,0,3,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,1
4198,4198,1,0,56,1,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,1,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,0
5204,5204,0,2,37,0,0,6,0,0,0,1,6,0,3,-1,0,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
1346,1346,0,0,53,1,0,1,0,0,0,3,1,-1,1,-1,0,0,-3,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1670,1670,0,2,21,-1,0,4,0,0,1,1,4,-1,7,0,1,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
4906,4906,1,2,48,1,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
3956,3956,0,0,51,1,0,2,0,0,0,0,2,-1,1,-1,0,1,0,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
5149,5149,0,5,20,-1,0,3,0,0,0,1,3,-1,5,0,0,1,-1,1,6,0.532188841,1,0,0,0,0,0,0,0,0,0,0,1,1
3274,3274,0,0,26,0,0,10,0,0,7,1,10,1,8,1,7,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5772,5772,0,0,37,0,0,2,0,0,2,1,2,-1,4,-1,2,1,-1,0,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
3303,3303,1,0,22,-1,0,7,0,0,0,2,7,0,5,0,0,1,-2,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
6143,6143,0,2,54,1,0,2,0,0,0,1,2,-1,1,-1,0,1,-1,2,2,0.460869565,0,1,0,0,0,0,0,0,1,0,0,0,0
181,181,0,0,21,-1,0,5,0,0,0,1,5,0,6,0,0,1,-1,12,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1741,1741,0,0,23,-1,0,9,0,0,0,1,9,1,6,0,0,1,-1,14,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2366,2366,1,0,35,0,2,8,0,0,9,1,8,1,7,0,9,1,-1,173,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1963,1963,0,0,31,0,0,5,0,0,4,12,5,0,4,-1,4,1,-12,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
3192,3192,0,0,52,1,0,8,0,0,16,1,8,1,5,0,16,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5463,5463,0,0,28,0,0,4,0,1,2,1,4,-1,5,0,2,1,-1,1,0,0.48852459,0,0,0,1,0,1,1,0,0,0,0,0,1
3293,3293,1,0,48,1,0,6,0,0,0,1,6,0,1,-1,0,1,-1,9,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
2620,2620,0,3,34,0,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
1320,1320,0,2,28,0,0,2,0,0,1,1,2,-1,2,-1,1,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,1,2,39,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,2,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3319,3319,0,0,27,0,2,10,0,0,14,0,10,1,10,1,14,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4076,4076,0,2,28,0,0,9,0,0,14,1,9,1,3,-1,14,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
2081,2081,0,3,37,0,0,1,0,0,4,0,1,-1,1,-1,4,0,0,1,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
6164,6164,0,2,51,1,0,1,0,0,2,0,1,-1,1,-1,2,0,0,0,2,0.460869565,0,1,0,0,0,0,0,0,1,0,0,0,1
2612,2612,0,2,23,-1,0,2,0,0,0,1,2,-1,4,-1,0,1,-1,5,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
257,257,0,2,52,1,0,3,0,0,4,1,3,-1,2,-1,4,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2241,2241,0,2,36,0,0,2,0,0,1,19,2,-1,2,-1,1,1,-19,18,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
5152,5152,1,0,22,-1,0,8,0,0,0,6,8,1,8,1,0,1,-6,0,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,0
578,578,0,4,25,0,0,9,0,0,7,0,9,1,6,0,7,1,0,0,6,0.43504204,0,0,0,0,1,0,0,0,0,1,0,0,0
385,385,1,0,23,-1,0,7,0,0,0,1,7,0,7,0,0,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
6147,6147,0,0,48,1,0,2,0,0,3,1,2,-1,1,-1,3,1,-1,1,0,0.460869565,0,1,0,0,0,1,1,0,0,0,0,0,1
5865,5865,0,2,41,0,0,2,0,0,1,1,2,-1,1,-1,1,0,-1,2,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,1
1508,1508,0,2,33,0,0,1,0,0,0,1,1,-1,2,-1,0,1,-1,6,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
4781,4781,0,0,27,0,0,5,0,0,6,1,5,0,3,-1,6,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
5205,5205,0,0,25,0,0,9,0,0,2,1,9,1,9,1,2,1,0,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
2512,2512,0,2,22,-1,0,3,0,0,0,1,3,-1,6,0,0,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
902,902,1,2,60,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
2282,2282,1,2,38,0,0,3,0,0,2,1,3,-1,2,-1,2,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
3392,3392,0,0,30,0,0,8,0,0,1,1,8,1,6,0,1,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
2145,2145,1,0,30,0,0,2,0,0,2,1,2,-1,2,-1,2,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
2367,2367,0,0,27,0,0,4,0,0,6,1,4,-1,4,-1,6,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
4474,4474,0,2,44,0,0,1,0,0,1,4,1,-1,2,-1,1,1,-4,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
557,557,0,0,33,0,0,5,0,0,4,1,5,0,6,0,4,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
2421,2421,0,0,32,0,0,6,0,1,7,1,6,0,7,0,7,1,-1,51,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
252,252,0,0,38,0,0,5,0,0,0,1,5,0,1,-1,0,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
5063,5063,0,2,69,1,0,1,0,0,0,4,1,-1,1,-1,0,0,-4,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
2680,2680,0,0,33,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4728,4728,1,2,44,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
820,820,0,0,31,0,0,7,0,0,8,1,7,0,4,-1,8,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
5851,5851,0,2,28,0,0,2,0,0,1,1,2,-1,3,-1,1,1,-1,1,2,0.48852459,0,0,0,1,0,0,0,0,1,0,0,0,1
3270,3270,0,0,38,0,0,2,0,0,4,1,2,-1,2,-1,4,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
4636,4636,0,0,34,0,0,7,0,0,1,1,7,0,2,-1,1,1,0,-1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4546,4546,0,0,34,0,0,6,0,0,4,1,6,0,6,0,4,0,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4929,4929,0,2,26,0,0,4,0,0,0,0,4,-1,4,-1,0,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
434,434,0,0,24,-1,0,4,0,0,0,1,4,-1,5,0,0,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
563,563,1,2,52,1,0,7,0,0,6,1832,7,0,2,-1,6,0,0,33,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
2453,2453,0,0,39,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
2255,2255,0,0,31,0,0,2,0,0,2,1,2,-1,2,-1,2,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
