id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y
6819,0,3,36,0,1,2,0,0,2,1.0,2,-1,1,-1,2,0,-1.0,1.0,1
6820,0,0,25,0,0,3,0,0,1,0.0,3,-1,4,-1,1,1,0.0,0.0,0
6824,0,3,46,1,0,3,0,0,13,1.0,3,-1,2,-1,13,1,-1.0,141.0,0
6825,0,0,62,1,0,8,0,0,22,0.0,8,1,2,-1,22,1,0.0,33.0,1
6827,0,0,25,0,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,0.0,1
6828,0,2,27,0,0,2,0,0,2,1.0,2,-1,3,-1,2,1,-1.0,1.0,0
6829,0,0,49,1,0,2,0,0,0,57.731368186874306,2,-1,2,-1,0,0,3.3047632836253076,18.235413348776603,0
6830,1,2,22,-1,0,9,0,0,3,1.0,9,1,4,-1,3,1,-1.0,2.0,1
6831,1,2,34,0,0,10,0,0,9,18.0,10,1,6,0,9,0,84.0,0.0,1
6834,0,3,37,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,2.0,0
6836,0,2,21,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1.0,1
6837,0,2,51,1,0,1,0,0,3,88.0,1,-1,1,-1,3,0,-125.0,0.0,1
6838,1,2,39,0,0,5,0,0,2,1.0,5,0,1,-1,2,1,-1.0,0.0,1
6840,0,0,43,0,0,3,0,0,8,1.0,3,-1,3,-1,8,1,-1.0,1.0,1
6846,0,0,22,-1,0,6,0,0,0,0.0,6,0,8,1,0,0,0.0,0.0,1
6847,1,0,28,0,0,7,0,0,4,1.0,7,0,3,-1,4,1,-1.0,2.0,0
6850,0,2,43,0,0,9,0,0,0,1.0,9,1,3,-1,0,1,-1.0,0.0,1
6851,0,2,27,0,0,8,0,0,7,3.0,8,1,6,0,7,1,-1.0,0.0,1
6852,0,5,27,0,0,2,0,0,0,0.0,2,-1,3,-1,0,1,-1.0,54.0,1
6855,0,2,31,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,1.0,1
6857,1,0,28,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,0.0,0.0,0
6858,0,2,58,1,0,2,0,0,3,4.0,2,-1,1,-1,3,0,-4.0,0.0,0
6859,0,2,22,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,6.0,1
6860,0,3,21,-1,0,8,0,0,0,0.0,8,1,8,1,0,0,3.3047632836253076,18.235413348776603,1
6862,0,0,31,0,0,4,0,0,5,1.0,4,-1,3,-1,5,1,-1.0,2.0,0
6863,0,0,33,0,0,3,0,0,0,0.0,3,-1,3,-1,0,1,0.0,40.0,0
6864,0,0,26,0,0,10,0,0,6,0.0,10,1,4,-1,6,0,0.0,1.0,1
6866,1,0,23,-1,0,5,1,0,1,1.0,5,0,5,0,1,0,0.0,-1.0,0
6870,0,2,32,0,0,10,0,0,11,1.0,10,1,9,1,11,1,-1.0,141.0,0
6872,0,0,57,1,0,2,0,0,2,1.0,2,-1,1,-1,2,1,3.3047632836253076,18.235413348776603,0
6875,0,2,22,-1,0,8,0,0,0,0.0,8,1,8,1,0,1,0.0,1.0,0
6877,1,0,35,0,0,2,0,0,2,2.0,2,-1,1,-1,2,1,-1.0,1.0,0
6878,0,2,47,1,0,6,0,0,1,0.0,6,0,3,-1,1,1,0.0,81.0,1
6881,0,3,35,0,0,1,0,0,2,15.0,1,-1,1,-1,2,1,-14.0,13.0,0
6882,0,0,29,0,0,9,0,1,17,1.0,9,1,8,1,17,1,-1.0,1.0,1
6883,1,2,54,1,0,2,0,0,1,7.0,2,-1,1,-1,1,0,-7.0,4.0,0
6884,0,2,29,0,0,8,0,0,0,1.0,8,1,3,-1,0,1,-1.0,89.0,0
6885,1,5,28,0,0,4,0,0,0,1.0,4,-1,3,-1,0,0,-1.0,0.0,1
6886,0,0,51,1,0,8,0,0,17,2.0,8,1,2,-1,17,1,-2.0,0.0,1
6888,1,0,36,0,0,6,0,0,0,0.0,6,0,2,-1,0,0,0.0,0.0,0
6889,0,2,35,0,0,4,0,0,3,0.0,4,-1,4,-1,3,0,-1.0,9.0,1
6892,0,0,20,-1,0,4,0,1,1,1.0,4,-1,7,0,1,1,-1.0,1.0,1
6893,0,0,25,0,0,5,0,0,0,1.0,5,0,5,0,0,1,0.0,2.0,0
6894,0,0,29,0,0,5,0,0,2,635.0,5,0,3,-1,2,0,-1.0,1.0,0
6896,0,3,31,0,0,10,0,0,0,0.0,10,1,9,1,0,1,0.0,-1.0,1
6898,0,0,62,1,0,1,0,0,4,371.0,1,-1,1,-1,4,1,3.3047632836253076,18.235413348776603,0
6899,0,2,39,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,0.0,0.0,0
6900,0,0,30,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,132.0,1
6901,1,0,23,-1,0,7,0,0,0,0.0,7,0,4,-1,0,1,0.0,0.0,0
6904,1,0,23,-1,0,4,0,0,1,1.0,4,-1,4,-1,1,1,-1.0,0.0,0
6906,1,3,37,0,0,3,0,0,0,3.0,3,-1,3,-1,0,0,-3.0,0.0,0
6908,0,0,30,0,0,7,0,0,21,1.0,7,0,2,-1,21,1,0.0,0.0,1
6910,0,0,33,0,0,9,0,3,18,1.0,9,1,8,1,18,1,-1.0,0.0,1
6911,0,3,20,-1,0,4,0,0,0,2.0,4,-1,6,0,0,0,-2.0,0.0,1
6912,1,0,61,1,0,6,0,0,1,79.0,6,0,3,-1,1,1,-79.0,51.0,0
6915,0,0,30,0,0,7,1,0,9,1.0,7,0,2,-1,9,1,-1.0,8.0,1
6916,0,0,23,-1,0,6,0,0,1,1.0,6,0,5,0,1,1,-1.0,35.0,0
6919,1,0,27,0,0,3,0,0,0,2.0,3,-1,3,-1,0,1,-2.0,0.0,1
6920,0,0,38,0,0,6,1,0,10,1.0,6,0,2,-1,10,0,-1.0,0.0,0
6921,0,0,42,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1.0,0
6923,0,0,31,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,0.0,0
6924,0,0,23,-1,0,9,0,0,2,1.0,9,1,7,0,2,1,-1.0,6.0,1
6926,0,2,31,0,0,3,0,0,1,1.0,3,-1,2,-1,1,1,-1.0,39.0,1
6927,0,0,43,0,0,5,0,0,1,1.0,5,0,4,-1,1,0,-1.0,5.0,1
6929,0,2,39,0,0,3,0,0,0,1.0,3,-1,1,-1,0,1,-1.0,5.0,0
6931,0,0,31,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,3.0,0
6932,0,2,22,-1,0,7,0,0,3,1.0,7,0,6,0,3,1,-1.0,142.0,1
6934,1,0,33,0,0,3,0,0,0,0.0,3,-1,2,-1,0,1,0.0,2.0,0
6935,0,2,21,-1,0,5,1,0,1,0.0,5,0,7,0,1,1,115.0,5.0,1
6936,0,0,23,-1,0,6,0,0,1,1.0,6,0,8,1,1,1,-1.0,120.0,1
6937,1,2,29,0,0,4,0,0,0,1.0,4,-1,3,-1,0,1,-1.0,28.0,0
6939,0,2,62,1,0,1,0,0,2,5.0,1,-1,1,-1,2,1,-4.0,3.0,0
6941,1,0,56,1,0,2,0,0,1,24.0,2,-1,1,-1,1,1,-24.0,0.0,1
6943,1,0,24,-1,0,3,0,0,4,1.0,3,-1,3,-1,4,1,-1.0,2.0,1
6944,1,2,44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
6946,0,0,22,-1,0,7,1,0,2,1.0,7,0,8,1,2,1,-1.0,1.0,1
6947,1,0,28,0,0,5,0,0,4,1.0,5,0,2,-1,4,1,-1.0,2.0,1
6948,0,0,30,0,0,5,0,0,0,0.0,5,0,3,-1,0,1,0.0,0.0,0
6949,0,2,32,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,0.0,0.0,1
6950,0,2,51,1,0,6,0,0,3,1.0,6,0,3,-1,3,1,-1.0,16.0,0
6952,0,0,21,-1,0,5,0,0,0,1.0,5,0,6,0,0,1,-1.0,2.0,0
6955,0,0,21,-1,0,9,0,0,2,1.0,9,1,9,1,2,1,-1.0,18.0,1
6957,0,0,27,0,0,9,0,0,3,1.0,9,1,5,0,3,1,-1.0,9.0,1
6959,0,3,28,0,0,4,0,0,0,0.0,4,-1,2,-1,0,1,0.0,0.0,0
6960,1,0,31,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2.0,0
6961,0,0,33,0,0,8,0,0,0,1.0,8,1,6,0,0,0,-1.0,1.0,1
6963,1,2,49,1,0,2,0,0,2,1.0,2,-1,1,-1,2,1,-1.0,0.0,0
6965,1,5,41,0,0,3,0,0,2,1.0,3,-1,3,-1,2,1,-1.0,15.0,0
6967,0,2,20,-1,0,4,0,5,0,1.0,4,-1,7,0,0,0,-1.0,1.0,0
6968,0,0,31,0,0,6,0,1,10,1.0,6,0,2,-1,10,1,-1.0,181.0,1
6971,0,0,25,0,0,5,0,0,5,1.0,5,0,4,-1,5,1,-1.0,49.0,1
6975,0,0,23,-1,0,9,1,0,4,1.0,9,1,9,1,4,1,0.0,192.0,1
6976,0,2,26,0,0,4,0,0,0,1.0,4,-1,3,-1,0,0,-1.0,2.0,0
6977,1,1,45,1,0,3,0,0,6,1.0,3,-1,1,-1,6,1,-1.0,1.0,1
6979,0,2,28,0,0,2,0,0,1,0.0,2,-1,2,-1,1,0,0.0,1.0,0
6980,1,0,28,0,0,9,0,0,13,1.0,9,1,6,0,13,1,-1.0,32.0,1
6981,0,2,39,0,0,1,0,0,0,4.0,1,-1,1,-1,0,1,-3.0,2.0,1
6982,0,3,59,1,0,2,0,0,1,2.0,2,-1,1,-1,1,1,-2.0,1.0,1
6983,0,0,52,1,0,1,0,0,4,5.0,1,-1,1,-1,4,0,-5.0,4.0,0
6986,0,3,36,0,0,5,0,0,1,1.0,5,0,3,-1,1,0,-1.0,3.0,0
6988,0,3,54,1,0,5,0,0,5,650.0,5,0,1,-1,5,1,149.0,93.0,0
6989,0,2,32,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,500.0,2.0,1
6990,0,0,54,1,0,6,0,0,3,125.0,6,0,2,-1,3,0,-66.0,66.0,0
6991,0,0,30,0,0,3,0,0,2,1.0,3,-1,2,-1,2,1,-1.0,1.0,1
6996,1,0,21,-1,0,5,0,0,0,1.0,5,0,5,0,0,0,-1.0,0.0,1
6997,0,0,25,0,0,4,0,0,2,1.0,4,-1,5,0,2,0,0.0,4.0,1
6998,0,3,26,0,1,5,0,0,1,1637.0,5,0,4,-1,1,1,79.0,221.0,1
6999,0,0,22,-1,0,4,0,0,0,1.0,4,-1,4,-1,0,1,0.0,-1.0,0
7003,0,0,61,1,0,2,0,0,20,1.0,2,-1,1,-1,20,0,-1.0,30.0,1
7004,0,2,24,-1,0,6,0,2,2,1.0,6,0,5,0,2,1,-1.0,32.0,0
7005,0,0,32,0,0,8,0,0,2,1427.0,8,1,8,1,2,1,3.3047632836253076,18.235413348776603,0
7006,1,2,26,0,0,9,0,0,2,41.0,9,1,4,-1,2,1,22.0,0.0,1
7007,1,0,34,0,0,3,0,0,6,1.0,3,-1,2,-1,6,1,-1.0,0.0,0
7008,0,0,45,1,1,8,0,0,12,1.0,8,1,6,0,12,0,-1.0,3.0,1
7009,0,0,22,-1,0,5,0,0,1,427.0,5,0,6,0,1,1,235.0,58.0,1
7010,0,0,54,1,0,3,0,0,4,0.0,3,-1,1,-1,4,1,0.0,1.0,1
7011,0,0,51,1,0,5,0,0,8,1346.0,5,0,1,-1,8,0,-1.0,25.0,0
7012,0,0,28,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0.0,0
7015,0,2,23,-1,0,2,0,0,0,0.0,2,-1,5,0,0,1,0.0,1.0,0
7020,0,2,30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,1.0,1
7022,0,0,25,0,0,3,0,0,0,4.0,3,-1,4,-1,0,0,0.0,1.0,1
7023,0,2,25,0,0,5,0,0,2,1.0,5,0,3,-1,2,1,-1.0,9.0,0
7024,0,2,28,0,0,7,0,0,2,1.0,7,0,8,1,2,1,-1.0,0.0,0
7025,1,0,32,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1.0,1
7026,0,0,35,0,0,4,0,0,7,1.0,4,-1,3,-1,7,1,-1.0,28.0,0
7027,0,0,49,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,4.0,1
7028,0,2,36,0,0,3,0,0,5,1.0,3,-1,2,-1,5,1,-1.0,0.0,1
7029,0,0,33,0,0,9,0,0,16,1.0,9,1,9,1,16,0,0.0,33.0,1
7030,0,5,30,0,0,1,0,0,1,1.0,1,-1,2,-1,1,1,-1.0,1.0,0
7032,1,2,58,1,0,2,0,0,1,4.0,2,-1,1,-1,1,0,-3.0,-1.0,0
7033,0,0,22,-1,0,7,0,0,2,1.0,7,0,6,0,2,1,0.0,13.0,0
7034,0,2,28,0,0,3,0,0,2,18.0,3,-1,3,-1,2,1,3.0,2.0,1
7036,0,3,28,0,0,1,0,0,0,1.0,1,-1,2,-1,0,0,0.0,0.0,1
7037,0,0,26,0,0,10,1,0,6,1.0,10,1,9,1,6,1,-1.0,4.0,1
7039,1,2,36,0,0,1,0,0,3,2.0,1,-1,1,-1,3,1,-2.0,1.0,1
7040,0,2,23,-1,0,9,0,0,0,0.0,9,1,9,1,0,1,0.0,1.0,0
7041,0,0,22,-1,0,5,0,0,0,1.0,5,0,6,0,0,1,0.0,1.0,1
7042,0,0,25,0,0,9,1,0,10,1.0,9,1,6,0,10,1,410.0,260.0,1
7043,0,0,26,0,0,3,0,0,0,0.0,3,-1,3,-1,0,1,-1.0,1.0,0
7044,0,0,25,0,0,5,0,0,1,1.0,5,0,6,0,1,1,0.0,0.0,0
7045,0,2,26,0,0,7,0,0,7,1.0,7,0,5,0,7,1,-125.0,0.0,1
7047,0,4,40,0,0,6,0,0,2,1.0,6,0,2,-1,2,0,-1.0,1.0,0
7048,0,0,28,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0.0,1
7050,0,3,40,0,0,2,0,0,1,550.0,2,-1,2,-1,1,0,3.3047632836253076,18.235413348776603,0
7051,0,0,56,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1.0,0
7052,0,2,51,1,0,2,0,0,3,87.0,2,-1,2,-1,3,1,-87.0,86.0,0
7053,0,0,36,0,0,4,0,0,0,1.0,4,-1,3,-1,0,1,-1.0,280.0,0
7054,0,2,51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,0
7055,0,2,25,0,0,5,0,0,2,1.0,5,0,3,-1,2,1,3.3047632836253076,18.235413348776603,0
7058,0,0,22,-1,0,6,1,0,1,1241.0,6,0,9,1,1,0,3.3047632836253076,18.235413348776603,0
7060,1,0,35,0,2,8,0,0,9,1.0,8,1,7,0,9,1,-1.0,173.0,0
7061,0,2,24,-1,0,5,0,0,0,1.0,5,0,4,-1,0,0,-1.0,0.0,1
7063,0,0,66,1,0,2,0,0,5,40.0,2,-1,1,-1,5,0,-40.0,25.0,1
7064,0,0,27,0,0,4,0,0,6,1.0,4,-1,4,-1,6,0,-1.0,1.0,1
7067,0,2,22,-1,0,9,1,0,2,0.0,9,1,7,0,2,1,0.0,1.0,1
7068,0,2,43,0,0,1,0,0,2,41.0,1,-1,1,-1,2,1,-41.0,40.0,0
7070,0,0,22,-1,0,6,0,0,2,64.0,6,0,7,0,2,1,-64.0,49.0,0
7073,0,0,31,0,0,10,0,0,4,35.0,10,1,8,1,4,0,67.0,47.0,1
7074,1,2,23,-1,0,9,0,0,4,1.0,9,1,5,0,4,0,-1.0,133.0,1
7076,1,2,27,0,0,2,0,0,0,0.0,2,-1,2,-1,0,0,0.0,-1.0,1
7077,0,0,31,0,0,9,0,0,8,1.0,9,1,5,0,8,1,-1.0,0.0,1
7078,0,0,61,1,0,8,0,0,29,50.0,8,1,5,0,29,1,-50.0,18.0,1
7079,0,2,25,0,0,7,0,1,3,2.0,7,0,5,0,3,1,-1.0,7.0,0
7080,1,2,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
7082,0,3,35,0,0,7,0,0,0,1.0,7,0,4,-1,0,1,-1.0,0.0,0
7084,1,2,24,-1,0,5,0,0,0,3.0,5,0,2,-1,0,1,-3.0,0.0,0
7086,0,0,50,1,1,10,0,0,13,356.0,10,1,5,0,13,0,160.0,60.0,1
7087,0,5,57,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,6.0,0
7092,0,2,38,0,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,1.0,0
7093,0,0,22,-1,0,3,0,0,1,67.0,3,-1,5,0,1,1,-66.0,63.0,0
7095,0,3,26,0,0,5,0,0,1,2.0,5,0,3,-1,1,0,-2.0,1.0,0
7097,0,0,25,0,2,10,3,0,8,46.0,10,1,9,1,8,1,-230.0,185.0,0
7098,0,0,20,-1,0,7,0,0,3,1.0,7,0,10,1,3,1,-1.0,21.0,1
7099,0,0,34,0,0,2,0,0,2,1.0,2,-1,1,-1,2,1,-1.0,1.0,0
7100,0,0,25,0,0,9,0,0,11,1.0,9,1,7,0,11,0,-1.0,29.0,1
7101,1,2,24,-1,0,5,0,0,0,1.0,5,0,4,-1,0,1,-1.0,0.0,0
7103,0,5,24,-1,0,5,0,0,4,40.0,5,0,7,0,4,1,-40.0,40.0,0
7104,0,2,49,1,0,6,0,0,4,1.0,6,0,4,-1,4,0,0.0,17.0,1
7105,0,0,27,0,0,10,0,0,15,1.0,10,1,5,0,15,1,-1.0,30.0,1
7107,0,0,28,0,0,5,0,0,10,20.0,5,0,3,-1,10,1,-20.0,20.0,1
7108,0,0,33,0,0,5,0,0,15,735.0,5,0,2,-1,15,0,3.3047632836253076,18.235413348776603,1
7109,0,2,55,1,0,5,0,0,0,1.0,5,0,1,-1,0,1,-1.0,0.0,0
7110,0,2,25,0,0,4,0,1,1,662.0,4,-1,6,0,1,1,3.3047632836253076,18.235413348776603,0
7111,0,2,47,1,0,3,0,0,3,1.0,3,-1,2,-1,3,0,-1.0,12.0,1
7112,0,0,55,1,0,7,0,0,10,1.0,7,0,4,-1,10,0,-1.0,4.0,1
7114,0,0,22,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1.0,1
7116,0,0,32,0,0,8,0,0,9,1.0,8,1,8,1,9,1,-1.0,111.0,0
7117,0,2,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0.0,0
7119,0,0,23,-1,0,5,0,0,3,1.0,5,0,6,0,3,0,0.0,6.0,0
7120,0,2,54,1,0,4,0,0,2,29.0,4,-1,2,-1,2,1,-29.0,29.0,1
7121,0,1,40,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,19.0,0
7123,0,0,27,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,1.0,1
7124,0,2,36,0,0,1,0,0,4,126.0,1,-1,1,-1,4,0,85.0,11.0,1
7125,1,0,29,0,0,7,0,0,5,1.0,7,0,3,-1,5,1,0.0,1.0,0
7126,1,2,45,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
7127,0,5,25,0,0,6,0,0,2,1.0,6,0,6,0,2,0,-1.0,64.0,0
7130,0,2,40,0,0,3,0,0,4,1.0,3,-1,5,0,4,1,-1.0,33.0,1
7131,0,0,38,0,0,4,0,0,7,1.0,4,-1,4,-1,7,1,-1.0,6.0,1
7135,0,2,57,1,0,4,0,0,3,176.0,4,-1,2,-1,3,1,-176.0,30.0,0
7136,0,0,26,0,0,10,0,0,3,0.0,10,1,8,1,3,1,0.0,13.0,1
7139,1,0,37,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1.0,0
7140,1,0,42,0,0,6,0,0,0,57.731368186874306,6,0,2,-1,0,0,3.3047632836253076,18.235413348776603,1
7141,0,2,41,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1.0,0
7142,1,5,33,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,0.0,0
7143,0,0,57,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1.0,0
7144,0,0,34,0,0,9,0,0,3,1.0,9,1,7,0,3,0,-1.0,1.0,0
7145,0,0,29,0,0,4,0,0,1,1.0,4,-1,5,0,1,1,-1.0,1.0,1
7148,0,3,45,1,0,7,0,0,8,1.0,7,0,5,0,8,1,0.0,1.0,0
7149,0,2,22,-1,0,4,0,0,1,9.0,4,-1,5,0,1,1,-8.0,8.0,0
7150,1,0,22,-1,0,8,0,0,0,1.0,8,1,9,1,0,0,-1.0,0.0,1
7151,0,0,42,0,0,9,1,0,5,202.0,9,1,5,0,5,1,186.0,0.0,1
7153,0,0,21,-1,0,4,0,0,0,1.0,4,-1,6,0,0,0,-1.0,45.0,0
7154,0,2,56,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1.0,0
7156,0,0,48,1,0,3,0,0,4,1.0,3,-1,3,-1,4,1,-1.0,0.0,0
7157,0,3,27,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,1.0,0
7158,0,2,27,0,0,6,0,0,2,1.0,6,0,3,-1,2,1,-1.0,6.0,1
7159,0,3,34,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,4.0,0
7160,0,0,23,-1,0,6,0,1,5,1.0,6,0,5,0,5,1,0.0,1.0,1
7162,0,0,47,1,0,5,0,0,3,0.0,5,0,9,1,3,1,0.0,11.0,1
7163,0,0,33,0,0,3,1,0,6,1.0,3,-1,3,-1,6,0,-1.0,1.0,1
7164,0,2,58,1,0,1,0,0,1,3376.0,1,-1,1,-1,1,1,-1.0,1.0,0
7166,1,0,33,0,0,5,0,0,1,3.0,5,0,2,-1,1,1,-3.0,0.0,0
7167,1,0,40,0,0,5,0,0,2,1.0,5,0,1,-1,2,0,-1.0,100.0,0
7170,0,2,22,-1,0,5,0,0,0,0.0,5,0,6,0,0,1,0.0,0.0,0
7171,0,2,39,0,0,3,0,0,2,1.0,3,-1,1,-1,2,1,-1.0,8.0,0
7173,0,5,30,0,0,8,0,0,2,1895.0,8,1,4,-1,2,1,3.3047632836253076,18.235413348776603,0
7175,1,0,23,-1,0,8,0,0,3,37.0,8,1,7,0,3,1,-37.0,37.0,0
7176,0,2,35,0,0,1,0,1,1,1.0,1,-1,1,-1,1,1,0.0,0.0,0
7177,0,3,22,-1,0,2,0,0,0,1.0,2,-1,5,0,0,0,-1.0,0.0,0
7178,0,0,43,0,0,6,0,0,7,1.0,6,0,7,0,7,1,-1.0,1.0,1
7180,0,3,37,0,0,4,0,0,4,1.0,4,-1,3,-1,4,0,-1.0,0.0,0
7183,0,0,38,0,1,8,0,4,14,933.0,8,1,4,-1,14,1,3.3047632836253076,18.235413348776603,0
7184,0,0,26,0,0,8,0,0,2,1.0,8,1,8,1,2,1,-1.0,0.0,1
7185,0,3,60,1,0,4,0,0,0,1.0,4,-1,1,-1,0,1,-1.0,0.0,0
7186,1,2,39,0,0,4,0,0,1,1.0,4,-1,4,-1,1,1,-1.0,7.0,0
7187,0,0,36,0,0,8,0,1,16,1.0,8,1,3,-1,16,0,-1.0,1.0,1
7188,0,0,25,0,0,4,0,0,1,165.0,4,-1,3,-1,1,0,3.3047632836253076,18.235413348776603,0
7189,0,2,21,-1,0,4,0,0,0,1.0,4,-1,7,0,0,0,-1.0,0.0,1
7190,1,3,28,0,0,3,0,0,1,1.0,3,-1,3,-1,1,1,-1.0,1.0,1
7192,1,5,70,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0.0,0
7194,0,0,25,0,0,9,0,0,3,276.0,9,1,5,0,3,0,3.3047632836253076,18.235413348776603,1
7196,0,0,53,1,0,2,0,0,6,1.0,2,-1,2,-1,6,1,-1.0,0.0,0
7197,0,2,37,0,0,6,0,0,0,5.0,6,0,3,-1,0,1,-5.0,0.0,0
7198,0,0,21,-1,0,6,0,0,1,1.0,6,0,6,0,1,1,-1.0,2.0,1
7199,0,0,28,0,0,6,0,0,1,1.0,6,0,4,-1,1,1,-1.0,0.0,0
7200,0,0,21,-1,0,6,0,0,1,1.0,6,0,7,0,1,1,-1.0,156.0,0
7202,0,0,32,0,0,10,0,0,2,1210.0,10,1,10,1,2,1,3.3047632836253076,18.235413348776603,0
7203,0,0,56,1,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,5.0,0
7204,0,2,30,0,0,3,0,0,3,1.0,3,-1,2,-1,3,0,-1.0,1.0,0
7205,0,2,27,0,0,8,0,0,0,2.0,8,1,5,0,0,1,-1.0,47.0,1
7206,0,3,37,0,0,2,0,0,6,1.0,2,-1,2,-1,6,1,-1.0,1.0,1
7210,0,0,27,0,0,8,0,0,1,1.0,8,1,9,1,1,1,-1.0,1.0,0
7211,0,0,41,0,0,7,0,1,7,1.0,7,0,3,-1,7,0,0.0,1.0,1
7214,1,0,30,0,0,3,0,0,7,1.0,3,-1,2,-1,7,0,-1.0,0.0,1
7216,0,0,32,0,0,8,1,3,7,1.0,8,1,6,0,7,1,-1.0,0.0,1
7217,0,2,26,0,0,5,0,0,7,126.0,5,0,3,-1,7,1,-126.0,1.0,0
7218,0,0,31,0,0,4,0,0,0,0.0,4,-1,2,-1,0,0,3.3047632836253076,18.235413348776603,0
7219,0,0,32,0,0,4,0,0,3,1.0,4,-1,5,0,3,1,-1.0,0.0,0
7222,1,2,34,0,0,5,0,0,5,22.0,5,0,1,-1,5,1,-22.0,0.0,1
7223,0,0,46,1,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1.0,0
7224,0,0,24,-1,0,3,0,0,1,1.0,3,-1,3,-1,1,1,-1.0,0.0,1
7225,0,0,32,0,0,6,0,1,7,1.0,6,0,7,0,7,1,-1.0,51.0,1
7226,0,2,43,0,0,4,0,0,6,1.0,4,-1,1,-1,6,1,-1.0,9.0,1
7227,0,2,50,1,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,11.0,0
7228,0,2,30,0,3,4,0,0,4,0.0,4,-1,4,-1,4,1,0.0,96.0,1
7231,0,0,37,0,0,7,0,0,3,1.0,7,0,3,-1,3,0,-1.0,0.0,0
7233,0,0,31,0,1,9,1,1,12,433.0,9,1,7,0,12,1,82.0,291.0,1
7234,0,3,37,0,0,5,0,0,1,0.0,5,0,1,-1,1,1,0.0,1.0,0
7235,0,2,21,-1,0,6,0,0,1,43.0,6,0,9,1,1,1,-43.0,26.0,0
7236,0,3,75,1,0,1,0,0,1,111.0,1,-1,1,-1,1,1,-112.0,102.0,0
7237,0,2,40,0,0,4,0,0,3,0.0,4,-1,3,-1,3,0,0.0,40.0,0
7238,1,2,53,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0.0,0
7239,0,5,31,0,0,2,0,0,6,2.0,2,-1,2,-1,6,0,-1.0,1.0,1
7240,0,0,33,0,0,3,0,0,4,1.0,3,-1,1,-1,4,0,-1.0,1.0,0
7241,0,0,23,-1,1,6,0,0,2,1.0,6,0,5,0,2,1,418.0,0.0,1
7242,1,0,22,-1,0,4,0,0,0,2.0,4,-1,5,0,0,0,-1.0,1.0,0
7243,0,0,27,0,0,3,0,0,2,1.0,3,-1,3,-1,2,0,-1.0,0.0,1
7245,0,0,25,0,0,8,0,0,5,1.0,8,1,6,0,5,0,-1.0,3.0,1
7246,0,2,24,-1,0,2,0,0,2,1.0,2,-1,4,-1,2,1,-1.0,1.0,0
